estLocus,Nomen,Textus,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR INITIALS,CTS URN,SEQUENCE,,,,,,,,,,,,,,,,,
estlocus4,Pimplea,Diua mihi Pimplea refer ! - - - Dux agmine Pluto,Pimpleus,urn:cite:perseus:latlexent.lex6728.1,urn:cite:croala:latmorph.morph.111.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l70.w3,995025.0,,,,,,,,,,,,,,,,,
estlocus1,Pindi,Qualis Apollineo Perrhebi uertice Pindi,Pindus,urn:cite:perseus:latlexent.lex6735.1,urn:cite:croala:latmorph.morph.11.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l120.w5,996759.0,,,,,,,,,,,,,,,,,
estlocus1,Puniceo,Puniceo ille Satan surgebat Lucifer ortu .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l89.w1,995684.0,,,,,,,,,,,,,,,,,
estlocus4,Pylium,Praeterea Pylium nec adhuc aboleuerat ulcus,Pylius,urn:cite:croala:latlexent.lex50101.1,urn:cite:croala:latmorph.morph.144.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l156.w2,997927.0,,,,,,,,,,,,,,,,,
estlocus1,RACVSAEI,IACOBI BONI RACVSAEI SVB FIGVRA HERCVLIS CHRISTI PRAELVDIVM DEDICATVM LEONI X PONT. MAX. LIBER PRIMVS : AGLAIA,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.head.w3,968703.0,,,,,,,,,,,,,,,,,
estlocus1,RACVSAEI,IACOBI BONI RACVSAEI CHRISTI SVB FIGVRA HERCVLIS PRAELVDIVM LEONI X PONT. MAX. DICATVM LIBER SECVNDVS : THALIA,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.head.w3,980829.0,,,,,,,,,,,,,,,,,
estlocus1,RACVSAEI,IACOBI BONI RACVSAEI CHRISTI SVB FIGVRA HERCVLIS PRAELVDIVM DEDICATVM LEONI X PONT. MAX. LIBER TERTIVS : EVPHROSYNA,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.head.w3,992543.0,,,,,,,,,,,,,,,,,
estlocus1,RACVSAEORVM,IACOBVS BONVS RACVSAEORVM ORATOR AD LEONEM DECIMVM PONT. MAX.,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:front.app2.rdg2.div.head.app.rdg2.w3,967795.0,,,,,,,,,,,,,,,,,
estlocus1,Ragusino,Reuerendissimo in Christo patri D. Oliuerio Carraphe Cardinali Neapolitano episcopo Sabinensi protectori Ragusino Iacobus Bonus,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:front.app2.rdg2.div.head.app.rdg1.w12,967770.0,,,,,,,,,,,,,,,,,
estlocus1,Rhodani,Ad Rhodani ripas sternis Nessumque latronemque,Rhodanus,urn:cite:perseus:latlexent.lex7207.1,urn:cite:croala:latmorph.morph.11.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l339.w2,1004270.0,,,,,,,,,,,,,,,,,
estlocus1,Rhodanusque,"Auratoque Tagus uultu Rhodanusque bicornis ,",Rhodanus,urn:cite:perseus:latlexent.lex7207.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l223.w4,977195.0,,,,,,,,,,,,,,,,,
estlocus1,Rhodopeius,"Talia dum cantu celebrat Rhodopeius Orpheus ,",Rhodopeius,urn:cite:croala:latlexent.lex50016.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l100.w5,984360.0,,,,,,,,,,,,,,,,,
estlocus1,Sabinensi,Reuerendissimo in Christo patri D. Oliuerio Carraphe Cardinali Neapolitano episcopo Sabinensi protectori Ragusino Iacobus Bonus,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:front.app2.rdg2.div.head.app.rdg1.w10,967762.0,,,,,,,,,,,,,,,,,
estlocus1,Sami,Nam regina Sami partu sub uentre retento,Samus,urn:cite:perseus:latlexent.lex7393.1,urn:cite:croala:latmorph.morph.4.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l181.w3,998836.0,,,,,,,,,,,,,,,,,
estlocus1,Saturnia,"Iuppiter Alcides , Saturnia regna redirent .",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l62.w3,983048.0,,,,,,,,,,,,,,,,,
estlocus1,Scyllaque,"Scyllaque , Circaeis quoi latrant inguina monstris ,",Scylla,urn:cite:perseus:latlexent.lex7529.1,urn:cite:croala:latmorph.morph.6.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l35.w1,969982.0,,,,,,,,,,,,,,,,,
estlocus1,Scythico,Oceanus Scythico balaenis aequore iunctis,Scythicus,urn:cite:croala:latlexent.lext89182.1,urn:cite:croala:latmorph.morph.135.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l6.w2,981051.0,,,,,,,,,,,,,,,,,
estlocus1,Smyrneusque,Smyrneusque Meles et multo Marte notatus,Smyrneus,urn:cite:croala:latlexent.lext89180.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l228.w1,977362.0,,,,,,,,,,,,,,,,,
estlocus1,Solque,Solque recedentes radiis dispescuit umbras,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l3.w1,980960.0,,,,,,,,,,,,,,,,,
estlocus1,Solque,"Solque dator lucis , caeli cor mensque profundi ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l227.w1,1000550.0,,,,,,,,,,,,,,,,,
estlocus1,Spartano,"Spartano praetenta sinu , qua Ditis anhelat",Spartanus,urn:cite:perseus:latlexent.lex7877.1,urn:cite:croala:latmorph.morph.117.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l23.w1,969578.0,,,,,,,,,,,,,,,,,
estlocus1,Sperchios,"Sperchios , Ilerda ,",Spercheos,urn:cite:perseus:latlexent.lex7885.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l219.app.rdg1.w1,977030.0,,,,,,,,,,,,,,,,,
estlocus1,Sperchius,Sperchius et Arar,Spercheos,urn:cite:perseus:latlexent.lex7885.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l219.app.rdg2.w1,977051.0,,,,,,,,,,,,,,,,,
estlocus1,Strymon,"Immixti nymphis : Strymon , Sperchios , Ilerda , Sperchius et Arar",Strymon,urn:cite:perseus:latlexent.lex8003.1,,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l219.w3,977015.0,,,,,,,,,,,,,,,,,
estlocus1,Styga,Causabarque deos furto . Mihi per Styga cuncti,Styx,urn:cite:perseus:latlexent.lex8015.1,urn:cite:croala:latmorph.morph.1.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l97.w6,972338.0,,,,,,,,,,,,,,,,,
estlocus1,Stygia,Scilicet ignaui Stygia torpebimus aula,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.99.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l240.w3,989072.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiae,Iamque propinquabat Stygiae qua portitor undae,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.105.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l62.w3,970926.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiae,Proripit Alcides Stygiae se ad stagna paludis .,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.105.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l71.w3,983369.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiae,Thaesea quom Stygiae uinctum duxere cateruae ;,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.105.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l281.w3,990489.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiae,Et Stygiae dant signa canes . Quis nube cruenta,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.53.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l68.w2,994943.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiamque,Iussit adire domos Erebi Stygiamque paludem,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.96.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l115.w5,984851.0,,,,,,,,,,,,,,,,,
estlocus1,Stygias,"Euentus quibus , heu , Stygias detrusus ad undas",Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l143.w4,974189.0,,,,,,,,,,,,,,,,,
estlocus1,Stygias,"Heu , nimium infoelix - - - Stygias inhumatus arenas",Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l266.w4,978766.0,,,,,,,,,,,,,,,,,
estlocus1,Stygias,Quo Stygias prostratus aquas custodit et alta,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l149.w2,986061.0,,,,,,,,,,,,,,,,,
estlocus1,Stygias,Et Stygias seruare domos dedit arbiter Orci .,Stigius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l186.w2,987258.0,,,,,,,,,,,,,,,,,
estlocus1,Stygias,Triplex ergo caput Stygias auersus ad umbras,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l279.w4,1002314.0,,,,,,,,,,,,,,,,,
estlocus1,Stygii,Quum Iouis ante thronum Stygii collabitur atque,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.123.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l176.w5,986936.0,,,,,,,,,,,,,,,,,
estlocus1,Stygii,"Inflauit , Stygii quo protinus ardua regni",Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.123.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l191.w2,987431.0,,,,,,,,,,,,,,,,,
estlocus1,Stygii,Postquam autem Stygii tempestas atra tyranni,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.123.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l115.w3,996586.0,,,,,,,,,,,,,,,,,
estlocus1,Stygii,Tunc ambage noua Stygii timor iraque mentem,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.123.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l145.w4,997588.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiique,Inuasit Stygiique ferox sacraria regni,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.138.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l26.w2,969685.0,,,,,,,,,,,,,,,,,
estlocus1,Stygiis,Deuorat ; haec Stygiis centum damnata per annos,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.44.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l44.w3,982343.0,,,,,,,,,,,,,,,,,
estlocus1,Stygios,Tramitibus uariis Stygios merguntur in ignes .,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.62.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l38.w3,993925.0,,,,,,,,,,,,,,,,,
estlocus1,Stygium,Inferna Stygium de regione canem .,Stygius,urn:cite:perseus:latlexent.lex8010.1,urn:cite:croala:latmorph.morph.114.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:back.app.rdg1.div.l2.w2,1004705.0,,,,,,,,,,,,,,,,,
estlocus1,Stymphalidas,"Aeripedem ceruam , taurum , Stymphalidas , hortos",Stymphalis,urn:cite:croala:latlexent.lex50067.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l336.w4,1004171.0,,,,,,,,,,,,,,,,,
estlocus1,Styx,"Styx tacet atra palus , mutescunt triste sonantis",Styx,urn:cite:perseus:latlexent.lex8015.1,urn:cite:croala:latmorph.morph.6.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l203.w1,999602.0,,,,,,,,,,,,,,,,,
estlocus1,Syrtica,Ac uelut Assyrios saltus aut Syrtica linquens,Syrticus,urn:cite:croala:latlexent.lex50062.1,urn:cite:croala:latmorph.morph.77.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l259.w6,1001658.0,,,,,,,,,,,,,,,,,
estlocus1,Taenara,"Taenara et Aetnaeis torrens Vulcanus ab antris ,",Taenarum,urn:cite:croala:latlexent.lex50102.1,urn:cite:croala:latmorph.morph.33.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l129.w1,997072.0,,,,,,,,,,,,,,,,,
estlocus1,Taenarias,Taenarias fauces et debellata profundi,Taenarius,urn:cite:perseus:latlexent.lex8164.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l1.w1,968768.0,,,,,,,,,,,,,,,,,
estlocus1,Tagus,"Auratoque Tagus uultu Rhodanusque bicornis ,",Tagus,urn:cite:perseus:latlexent.lex8169.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l223.w2,977187.0,,,,,,,,,,,,,,,,,
estlocus1,Tarento,Hic Ephyrea ratis Calabro resoluta Tarento,Tarentum,urn:cite:perseus:latlexent.lex8205.1,urn:cite:croala:latmorph.morph.16.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l308.w6,1003299.0,,,,,,,,,,,,,,,,,
estlocus1,Tartara,"Qua regit Elysium , qua Tartara quaque sub imo uoraci",Tartarus,urn:cite:perseus:latlexent.lex8224.1,urn:cite:croala:latmorph.morph.37.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l295.w5,979954.0,,,,,,,,,,,,,,,,,
estlocus1,Tartara,Quod statuit ferri ipsa sibi sub Tartara munus,Tartarus,urn:cite:perseus:latlexent.lex8224.1,urn:cite:croala:latmorph.morph.33.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l124.w7,985184.0,,,,,,,,,,,,,,,,,
estlocus1,Tartareae,Et uos Tartareae secreta silentia noctis,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.25.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l31.w3,969862.0,,,,,,,,,,,,,,,,,
estlocus1,Tartareas,Tartareas audere et contra daemonas omnes .,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.41.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l144.w1,997543.0,,,,,,,,,,,,,,,,,
estlocus1,Tartarei,Tartarei : hanc longo suspendit porticus arcu,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.123.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l141.w1,985741.0,,,,,,,,,,,,,,,,,
estlocus1,Tartareis,Eripe Tartareis miserandum Thaesea uinclis !,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.80.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l286.w2,990650.0,,,,,,,,,,,,,,,,,
estlocus1,Tartareis,Tempora Tartareis ardentque in uertice cristae .,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.62.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l73.w2,995132.0,,,,,,,,,,,,,,,,,
estlocus1,Tartareum,Tantane Tartareum tenet inclaementia regem ?,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.114.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l334.w2,992326.0,,,,,,,,,,,,,,,,,
estlocus1,Tartarus,"En quae castra uomit Phlegeton , quod Tartarus agmen",Tartarus,urn:cite:perseus:latlexent.lex8224.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l64.w7,994791.0,,,,,,,,,,,,,,,,,
estlocus1,Tartarus,Tartarus et tonitru longe domus alta remugit .,Tartarus,urn:cite:perseus:latlexent.lex8224.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l237.w1,1000908.0,,,,,,,,,,,,,,,,,
estlocus1,Taygetis,Taygetis si quando iugis descendit amantes,Taygetus,urn:cite:perseus:latlexent.lex8256.1,urn:cite:croala:latmorph.morph.80.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l215.w1,976887.0,,,,,,,,,,,,,,,,,
estlocus1,Tegeaeus,"Nec Tegeaeus Aper , nec quos puer enecat angues",Tegeaeus,urn:cite:perseus:latlexent.lex8267.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l170.w2,998437.0,,,,,,,,,,,,,,,,,
estlocus1,Thraces,Thraces equi et Veneris niuei pascuntur olores ;,Thrax,urn:cite:perseus:latlexent.lex8446.1,urn:cite:croala:latmorph.morph.31.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l285.w1,979506.0,,,,,,,,,,,,,,,,,
estlocus1,Thracius,"Alcide , neque te frater neque Thracius Orpheus",Thracius,urn:cite:perseus:latlexent.lex8437.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l109.w6,972834.0,,,,,,,,,,,,,,,,,
estlocus1,Thracius,""" Thracius ad sedes Erebi descendere uates",Thracius,urn:cite:perseus:latlexent.lex8437.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l109.w1,984633.0,,,,,,,,,,,,,,,,,
estlocus1,Thymbraee,Non te ad uulgatum Thymbraee uocamus Apollo,Thymbraeus,urn:cite:croala:latlextent.lext89176.1,urn:cite:croala:latmorph.morph.129.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l14.w5,969277.0,,,,,,,,,,,,,,,,,
estlocus1,Thyrintius,Quem contra breuibus fatur Thyrintius heros :,Tirynthius,urn:cite:perseus:latlexent.lex8534.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l108.w5,984612.0,,,,,,,,,,,,,,,,,
estlocus1,Thyrio,Hinc media puppi Thyrio stans lucidus ostro,Thyreum,urn:cite:perseus:latlexent.lex8472.1,urn:cite:croala:latmorph.morph.135.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l312.w4,1003419.0,,,,,,,,,,,,,,,,,
estlocus1,Troiam,"Deiicis , euertis Troiam , tu Albionas imbre",Troia,urn:cite:perseus:latlexent.lex8663.1,urn:cite:croala:latmorph.morph.1.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l338.w3,1004241.0,,,,,,,,,,,,,,,,,
estlocus1,Troianus,""" Foelix Troianus Phrygia uenator ab Ida """,Troianus,urn:cite:perseus:latlexent.lex8665.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l259.w2,978475.0,,,,,,,,,,,,,,,,,
estlocus1,Tybris,Et flauus Tybris cornuque Achelous adempto,Tybris,urn:cite:croala:latlexent.lex50071.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l221.w3,977133.0,,,,,,,,,,,,,,,,,
estlocus4,Vrbis,Vrbis : que illyrici caput tenetur .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:front.app2.rdg2.div.l14.app.rdg1.w1,968544.0,,,,,,,,,,,,,,,,,
estlocus4,Vulcanus,"Taenara et Aetnaeis torrens Vulcanus ab antris ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l129.w5,997088.0,,,,,,,,,,,,,,,,,
